store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,promo_customers_interaction,state_holiday_a,state_holiday_b,state_holiday_c,year,month,day,sales
752,1,528,1,0,0,0,False,False,False,2013,1,14,4716
12,6,831,1,0,0,0,False,False,False,2014,11,15,6402
21,7,0,0,0,0,0,False,False,False,2013,2,17,0
420,3,360,1,1,0,360,False,False,False,2013,9,25,4104
130,4,581,1,1,0,581,False,False,False,2013,4,11,5779
554,6,260,1,0,0,0,False,False,False,2013,1,5,2741
1111,3,374,1,0,1,0,False,False,False,2014,8,13,3617
167,2,1343,1,1,0,1343,False,False,False,2014,3,4,11669
386,3,594,1,1,0,594,False,False,False,2015,3,4,6787
661,4,552,1,1,0,552,False,False,False,2015,7,16,6211
21,3,339,1,0,0,0,False,False,False,2013,7,10,3484
439,1,1227,1,1,0,1227,False,False,False,2015,5,4,11815
96,3,896,1,1,0,896,False,False,False,2013,12,18,10457
731,7,0,0,0,0,0,False,False,False,2015,4,19,1
636,1,1166,1,1,0,1166,False,False,False,2015,6,15,11568
756,7,0,0,0,0,0,False,False,False,2014,1,12,99
1084,2,839,1,1,0,839,False,False,False,2014,9,16,9982
842,4,864,1,0,0,0,False,False,False,2014,3,27,6924
416,7,0,0,0,0,0,False,False,False,2014,11,16,269
243,3,1133,1,1,1,1133,False,False,False,2015,6,3,9918
403,7,0,0,0,0,0,False,False,False,2015,1,11,23
283,7,0,0,0,0,0,False,False,False,2013,9,22,0
408,3,396,1,0,0,0,False,False,False,2013,1,16,3838
156,6,320,1,0,0,0,False,False,False,2013,7,20,3161
682,2,1612,1,0,1,0,False,False,False,2014,7,22,9488
326,2,421,1,1,0,421,False,False,False,2013,11,5,5151
667,6,761,1,0,0,0,False,False,False,2013,3,2,6159
77,4,622,1,0,0,0,False,False,False,2013,1,31,5482
844,5,500,1,1,0,500,False,False,False,2015,5,22,4322
985,4,973,1,1,0,973,False,False,False,2013,12,5,10168
199,6,699,1,0,0,0,False,False,False,2015,5,23,6413
115,6,633,1,0,0,0,False,False,False,2013,5,25,5641
603,2,1090,1,1,1,1090,False,False,False,2014,6,17,9156
963,2,938,1,0,0,0,False,False,False,2015,1,20,6633
175,4,682,1,1,0,682,False,False,False,2014,11,13,6312
1056,5,0,0,0,0,0,True,False,False,2013,11,1,127
727,1,526,1,1,1,526,False,False,False,2014,8,4,6000
985,5,730,1,0,0,0,False,False,False,2013,3,1,6519
924,4,523,1,1,0,523,False,False,False,2014,6,5,5511
1050,4,560,1,1,0,560,False,False,False,2015,1,15,6602
725,1,0,0,0,1,0,False,True,False,2014,4,21,0
208,7,0,0,0,0,0,False,False,False,2014,9,21,0
475,1,739,1,0,0,0,False,False,False,2013,11,11,5539
310,7,236,1,0,0,0,False,False,False,2013,9,22,1845
1061,2,489,1,0,0,0,False,False,False,2015,5,12,4973
497,4,0,0,1,0,0,True,False,False,2014,5,1,118
4,4,1558,1,1,0,1558,False,False,False,2013,12,5,12005
47,4,1232,1,1,0,1232,False,False,False,2014,4,17,9459
167,3,1016,1,0,1,0,False,False,False,2015,2,11,6796
413,2,925,1,1,1,925,False,False,False,2015,3,31,9699
376,6,742,1,0,0,0,False,False,False,2014,6,7,6099
559,5,669,1,0,0,0,False,False,False,2013,10,18,4466
159,6,665,1,0,0,0,False,False,False,2015,7,4,7039
394,3,491,1,0,1,0,False,False,False,2014,4,23,4535
792,1,952,1,0,1,0,False,False,False,2013,12,30,10000
1099,2,0,0,0,1,0,True,False,False,2013,1,1,0
181,7,0,0,0,0,0,False,False,False,2013,6,16,0
343,5,0,0,1,1,0,False,True,False,2014,4,18,0
479,5,1416,1,0,0,0,False,False,False,2014,12,12,9759
577,5,634,1,0,0,0,False,False,False,2014,2,28,7123
195,1,1718,1,1,0,1718,False,False,False,2014,6,2,16316
520,5,378,1,0,0,0,False,False,False,2014,4,11,3725
595,1,1991,1,1,0,1991,False,False,False,2013,8,26,17072
189,6,677,1,0,0,0,False,False,False,2015,7,11,6115
576,2,778,1,0,0,0,False,False,False,2013,9,17,8189
1049,6,462,1,0,0,0,False,False,False,2013,2,16,4690
210,2,273,1,0,0,0,False,False,False,2013,12,10,2765
865,6,744,1,0,0,0,False,False,False,2013,11,16,6776
513,5,1990,1,1,1,1990,False,False,False,2014,2,7,17599
471,5,620,1,1,0,620,False,False,False,2013,3,22,5821
349,1,843,1,0,0,0,False,False,False,2014,4,7,7203
104,6,1365,1,0,0,0,False,False,False,2013,8,24,9402
865,7,0,0,0,0,0,False,False,False,2015,5,10,104
1105,6,384,1,0,0,0,False,False,False,2014,7,19,3884
212,4,461,1,0,0,0,False,False,False,2013,12,12,5053
565,2,668,1,0,1,0,False,False,False,2013,10,29,4974
486,2,619,1,1,0,619,False,False,False,2013,5,14,6111
118,5,732,1,0,1,0,False,False,False,2013,5,10,6248
651,4,887,1,1,1,887,False,False,False,2015,7,2,8200
361,1,0,0,0,0,0,True,False,False,2015,5,25,0
1074,5,595,1,1,0,595,False,False,False,2014,11,14,5679
65,5,465,1,0,0,0,False,False,False,2014,4,11,4466
150,3,858,1,1,0,858,False,False,False,2014,9,3,8887
739,2,585,1,0,0,0,False,False,False,2013,9,17,5490
946,5,0,0,1,1,0,False,True,False,2015,4,3,83
829,6,789,1,0,1,0,False,False,False,2013,7,13,6745
332,2,536,1,0,0,0,False,False,False,2014,9,9,4381
1,4,645,1,1,0,645,False,False,False,2013,1,24,5617
987,2,870,1,0,0,0,False,False,False,2013,2,12,6094
219,4,369,1,1,0,369,False,False,False,2014,1,23,3133
296,2,865,1,1,1,865,False,False,False,2014,8,5,7801
6,4,558,1,0,0,0,False,False,False,2014,9,11,4101
150,3,591,1,0,0,0,False,False,False,2013,1,30,5299
826,5,823,1,1,0,823,False,False,False,2014,11,7,7771
319,3,752,1,0,0,0,False,False,False,2013,4,17,6389
474,5,738,1,0,1,0,False,False,False,2013,4,5,5536
103,1,0,0,0,0,0,False,False,False,2013,5,6,0
389,7,0,0,0,0,0,False,False,False,2013,4,7,0
303,6,531,1,0,0,0,False,False,False,2014,2,1,4975
1004,3,424,1,1,0,424,False,False,False,2013,9,25,4876
972,2,407,1,1,1,407,False,False,False,2015,2,3,3676
608,6,435,1,0,0,0,False,False,False,2014,8,2,4104
408,4,377,1,0,1,0,False,False,False,2013,1,3,3771
875,5,541,1,0,0,0,False,False,False,2015,5,15,4919
797,4,361,1,1,0,361,False,False,False,2013,6,20,3701
173,2,973,1,0,0,0,False,False,False,2014,4,8,6972
633,5,542,1,0,0,0,False,False,False,2015,7,10,4938
1097,6,1899,1,0,0,0,False,False,False,2013,11,16,11641
768,2,1466,1,1,0,1466,False,False,False,2015,2,3,15415
491,4,494,1,1,0,494,False,False,False,2015,6,18,6001
359,3,656,1,0,0,0,False,False,False,2015,2,11,5753
292,6,373,1,0,0,0,False,False,False,2014,8,2,3524
285,6,481,1,0,0,0,False,False,False,2013,2,16,4554
1075,3,1112,1,1,0,1112,False,False,False,2013,5,29,9519
112,7,0,0,0,1,0,False,False,False,2015,4,5,0
744,2,792,1,0,0,0,False,False,False,2013,12,10,6954
402,5,512,1,0,0,0,False,False,False,2015,6,26,4658
179,5,1183,1,1,1,1183,False,False,False,2015,7,31,11536
938,3,0,0,0,1,0,True,False,False,2014,1,1,0
71,1,1011,1,1,0,1011,False,False,False,2015,5,4,10706
1035,2,746,1,1,0,746,False,False,False,2014,11,11,6816
224,7,0,0,0,0,0,False,False,False,2014,3,16,0
945,3,658,1,1,1,658,False,False,False,2013,3,27,7160
890,1,370,1,0,0,0,False,False,False,2014,5,12,3562
403,7,0,0,0,0,0,False,False,False,2013,12,1,0
489,3,360,1,0,1,0,False,False,False,2014,12,24,3719
246,6,755,1,0,0,0,False,False,False,2014,5,17,5938
867,2,486,1,1,0,486,False,False,False,2014,4,15,6017
1023,6,647,1,0,0,0,False,False,False,2015,1,17,5849
211,6,1129,1,0,0,0,False,False,False,2013,6,22,8428
317,7,0,0,0,0,0,False,False,False,2014,6,15,0
724,5,676,1,0,0,0,False,False,False,2015,6,12,5931
111,1,684,1,1,0,684,False,False,False,2013,3,18,7300
779,5,702,1,0,0,0,False,False,False,2013,10,18,5538
164,1,918,1,1,0,918,False,False,False,2015,6,15,8781
311,6,548,1,0,0,0,False,False,False,2014,7,26,5378
96,1,494,1,0,0,0,False,False,False,2013,12,9,4989
704,6,758,1,0,0,0,False,False,False,2014,3,22,6645
559,6,317,1,0,0,0,False,False,False,2014,7,5,2949
522,6,673,1,0,0,0,False,False,False,2013,5,18,6306
634,6,425,1,0,0,0,False,False,False,2014,8,30,4163
708,5,550,1,1,0,550,False,False,False,2015,7,3,6066
609,1,684,1,1,0,684,False,False,False,2013,2,18,7412
528,3,1076,1,1,0,1076,False,False,False,2013,7,17,10196
352,2,817,1,0,0,0,False,False,False,2013,8,6,7015
836,4,671,1,0,1,0,False,False,False,2014,8,28,5431
190,6,603,1,0,0,0,False,False,False,2015,6,27,5875
356,4,437,1,1,0,437,False,False,False,2015,6,18,5660
890,4,437,1,1,0,437,False,False,False,2015,7,2,5042
115,4,417,1,0,0,0,False,False,False,2015,1,22,3764
1070,6,1105,1,0,0,0,False,False,False,2015,5,30,10389
874,3,469,1,0,0,0,False,False,False,2013,4,3,4282
926,2,406,1,0,0,0,False,False,False,2013,6,11,3949
577,4,519,1,0,0,0,False,False,False,2013,9,19,5449
48,3,430,1,0,0,0,False,False,False,2013,5,22,4023
518,6,601,1,0,0,0,False,False,False,2014,1,18,5361
851,3,452,1,0,0,0,False,False,False,2014,2,26,3917
529,7,0,0,0,0,0,False,False,False,2015,5,10,24
267,5,1165,1,0,0,0,False,False,False,2013,11,1,8222
113,4,685,1,1,0,685,False,False,False,2014,3,20,6489
588,2,909,1,0,0,0,False,False,False,2013,8,6,6547
667,3,736,1,0,0,0,False,False,False,2013,12,11,5923
768,4,1325,1,1,1,1325,False,False,False,2014,10,23,12538
702,2,287,1,0,0,0,False,False,False,2015,2,24,2698
984,7,0,0,0,0,0,False,False,False,2014,12,28,321
424,7,0,0,0,0,0,False,False,False,2014,1,12,0
945,7,0,0,0,0,0,False,False,False,2013,11,3,77
345,6,352,1,0,0,0,False,False,False,2013,8,24,3753
433,6,453,1,0,0,0,False,False,False,2013,3,16,3721
126,6,468,1,0,0,0,False,False,False,2013,7,13,4421
226,4,756,1,1,0,756,False,False,False,2014,3,6,7712
5,5,595,1,0,1,0,False,False,False,2013,5,10,4429
691,3,416,1,0,1,0,False,False,False,2015,7,8,4149
464,3,1084,1,1,0,1084,False,False,False,2014,2,19,9085
62,7,0,0,0,0,0,False,False,False,2013,2,24,0
771,5,646,1,0,0,0,False,False,False,2013,9,20,5228
938,2,856,1,0,0,0,False,False,False,2014,9,23,6304
336,4,1761,1,0,0,0,False,False,False,2014,5,15,9811
860,6,734,1,0,0,0,False,False,False,2014,10,18,5327
316,5,881,1,1,0,881,False,False,False,2013,2,22,8331
516,6,853,1,0,0,0,False,False,False,2015,2,28,7813
84,5,1312,1,0,0,0,False,False,False,2015,1,23,11257
607,2,552,1,1,0,552,False,False,False,2013,3,19,7102
74,1,0,0,1,0,0,False,False,False,2015,2,16,0
676,2,1613,1,0,1,0,False,False,False,2014,12,23,12434
238,1,1338,1,1,0,1338,False,False,False,2014,1,20,10945
670,7,0,0,0,0,0,False,False,False,2015,1,25,143
300,6,782,1,0,0,0,False,False,False,2013,1,12,6341
630,3,814,1,1,1,814,False,False,False,2015,2,4,8317
401,3,664,1,0,0,0,False,False,False,2014,6,11,5291
414,5,403,1,0,0,0,False,False,False,2013,11,15,4395
286,7,0,0,0,0,0,False,False,False,2015,1,25,177
65,5,507,1,0,0,0,False,False,False,2013,3,1,5018
622,1,539,1,1,0,539,False,False,False,2014,3,17,6218
621,4,0,0,0,1,0,False,False,True,2014,12,25,0
187,1,645,1,0,0,0,False,False,False,2013,10,28,5600
836,2,712,1,1,1,712,False,False,False,2014,7,29,7233
681,5,416,1,0,0,0,False,False,False,2013,3,1,4109
698,2,2118,1,1,0,2118,False,False,False,2015,7,14,18544
599,5,812,1,0,0,0,False,False,False,2014,6,13,6157
723,2,621,1,1,1,621,False,False,False,2014,9,2,6947
330,3,429,1,1,0,429,False,False,False,2014,1,22,4566
247,7,0,0,0,0,0,False,False,False,2015,4,19,109
478,3,946,1,1,0,946,False,False,False,2013,12,18,9483
382,1,553,1,0,0,0,False,False,False,2013,11,11,5348
808,3,524,1,0,0,0,False,False,False,2013,10,16,5484
325,1,744,1,1,1,744,False,False,False,2014,4,14,7793
676,3,1520,1,0,0,0,False,False,False,2014,1,15,8401
231,4,314,1,0,0,0,False,False,False,2014,3,27,3413
510,6,495,1,0,0,0,False,False,False,2013,1,19,5077
768,5,1393,1,1,0,1393,False,False,False,2013,11,22,12769
497,5,0,0,1,1,0,False,True,False,2014,4,18,48
328,5,532,1,1,0,532,False,False,False,2013,10,11,5358
425,5,587,1,0,0,0,False,False,False,2014,10,31,4806
311,4,764,1,0,0,0,False,False,False,2015,3,26,7103
971,6,979,1,0,0,0,False,False,False,2013,11,9,7570
811,5,639,1,1,0,639,False,False,False,2015,3,6,7854
759,6,712,1,0,0,0,False,False,False,2013,11,2,7412
28,4,619,1,1,0,619,False,False,False,2013,10,10,6131
250,4,639,1,1,1,639,False,False,False,2014,8,21,6436
611,4,421,1,0,0,0,False,False,False,2015,1,22,3653
907,4,826,1,0,0,0,False,False,False,2014,3,13,8087
305,5,788,1,1,0,788,False,False,False,2014,12,5,8129
857,6,1049,1,0,0,0,False,False,False,2014,6,14,7640
1077,4,580,1,1,0,580,False,False,False,2013,2,7,5671
6,3,609,1,1,0,609,False,False,False,2014,1,22,5523
1007,6,1072,1,0,0,0,False,False,False,2014,5,10,7372
1070,4,816,1,0,0,0,False,False,False,2013,11,28,6601
514,1,893,1,1,1,893,False,False,False,2015,1,5,8886
978,6,915,1,0,0,0,False,False,False,2015,2,28,7278
241,7,0,0,0,0,0,False,False,False,2014,6,8,0
686,4,836,1,1,0,836,False,False,False,2015,6,18,7721
425,1,450,1,0,1,0,False,False,False,2015,7,6,3698
689,1,813,1,1,0,813,False,False,False,2015,5,18,9380
465,3,412,1,0,0,0,False,False,False,2013,1,16,4073
451,6,447,1,0,0,0,False,False,False,2014,12,13,4788
706,1,588,1,1,0,588,False,False,False,2015,7,27,7139
213,3,594,1,0,1,0,False,False,False,2015,4,8,6322
928,2,670,1,1,0,670,False,False,False,2013,4,23,6646
996,1,930,1,1,1,930,False,False,False,2013,7,15,10563
573,5,319,1,0,0,0,False,False,False,2015,2,27,3523
209,5,587,1,0,0,0,False,False,False,2014,2,28,4705
672,7,0,0,0,0,0,False,False,False,2015,4,26,129
870,4,859,1,0,0,0,False,False,False,2013,10,17,6705
548,1,331,1,0,0,0,False,False,False,2013,11,25,3997
597,4,732,1,1,0,732,False,False,False,2015,7,2,6586
1056,4,295,1,0,0,0,False,False,False,2014,1,30,2871
200,6,1037,1,0,0,0,False,False,False,2015,5,2,8343
856,1,1188,1,1,0,1188,False,False,False,2015,6,15,11048
277,5,530,1,0,0,0,False,False,False,2014,6,27,5101
989,5,544,1,0,1,0,False,False,False,2015,1,2,4557
1078,2,618,1,1,0,618,False,False,False,2015,5,5,6636
934,7,0,0,0,0,0,False,False,False,2014,4,27,51
1098,3,782,1,1,0,782,False,False,False,2014,7,2,6480
568,2,329,1,0,0,0,False,False,False,2013,11,26,3511
754,3,1091,1,1,0,1091,False,False,False,2013,9,11,10098
838,7,0,0,0,0,0,False,False,False,2013,7,14,0
1042,2,698,1,1,0,698,False,False,False,2013,7,16,6850
608,4,1062,1,1,0,1062,False,False,False,2013,11,21,9931
677,7,0,0,0,0,0,False,False,False,2015,7,26,57
573,3,285,1,0,1,0,False,False,False,2015,5,27,3202
830,5,579,1,0,1,0,False,False,False,2015,5,15,4925
804,1,440,1,1,0,440,False,False,False,2013,6,17,5467
321,5,598,1,0,0,0,False,False,False,2015,3,27,5502
352,1,795,1,0,0,0,False,False,False,2014,8,25,6668
279,1,613,1,0,0,0,False,False,False,2015,1,19,5428
153,3,728,1,1,0,728,False,False,False,2014,5,21,7744
982,6,572,1,0,0,0,False,False,False,2013,5,25,5382
936,1,1247,1,1,0,1247,False,False,False,2013,4,8,10911
516,3,877,1,1,0,877,False,False,False,2015,3,18,8869
705,7,0,0,0,0,0,False,False,False,2013,3,17,35
26,2,641,1,1,1,641,False,False,False,2013,8,13,7468
793,4,383,1,0,0,0,False,False,False,2013,1,31,3548
171,3,858,1,1,1,858,False,False,False,2014,10,8,8973
64,2,575,1,0,0,0,False,False,False,2013,6,25,5448
869,4,986,1,1,1,986,False,False,False,2013,8,1,8135
1034,6,253,1,0,0,0,False,False,False,2015,2,14,2433
508,5,658,1,0,0,0,False,False,False,2015,6,12,6207
182,2,472,1,0,1,0,False,False,False,2014,12,30,5110
949,1,662,1,1,1,662,False,False,False,2015,2,2,6475
1,4,507,1,1,1,507,False,False,False,2014,9,4,4458
986,1,760,1,1,0,760,False,False,False,2014,10,20,7608
147,6,877,1,0,0,0,False,False,False,2015,7,18,7553
1103,3,432,1,0,0,0,False,False,False,2013,2,13,4164
129,2,1542,1,1,0,1542,False,False,False,2013,12,3,14017
467,3,1594,1,1,0,1594,False,False,False,2014,2,5,13528
990,2,673,1,1,0,673,False,False,False,2015,6,30,6693
79,4,594,1,1,0,594,False,False,False,2015,5,7,6008
10,3,386,1,0,1,0,False,False,False,2015,3,25,3600
984,3,722,1,1,0,722,False,False,False,2013,9,11,7859
196,3,851,1,0,1,0,False,False,False,2013,10,30,5969
95,7,0,0,0,0,0,False,False,False,2013,8,4,4
284,1,578,1,1,1,578,False,False,False,2015,2,16,6653
746,2,527,1,1,0,527,False,False,False,2014,3,18,5950
421,3,677,1,0,0,0,False,False,False,2014,1,15,5096
889,7,0,0,0,0,0,False,False,False,2013,7,28,75
547,2,239,1,0,1,0,False,False,False,2013,2,12,2784
37,3,595,1,1,0,595,False,False,False,2014,2,19,6043
262,2,3445,1,1,0,3445,False,False,False,2013,12,3,24012
970,3,386,1,0,1,0,False,False,False,2014,4,23,2768
987,7,0,0,0,0,0,False,False,False,2013,3,31,0
545,5,1132,1,1,0,1132,False,False,False,2014,11,7,9445
407,1,277,1,0,0,0,False,False,False,2014,4,7,3017
568,1,503,1,1,0,503,False,False,False,2014,3,3,5934
147,7,0,0,0,0,0,False,False,False,2015,1,18,35
670,2,798,1,1,0,798,False,False,False,2014,6,3,8459
218,6,335,1,0,0,0,False,False,False,2013,8,10,2412
646,6,628,1,0,0,0,False,False,False,2014,6,7,5295
904,7,0,0,0,0,0,False,False,False,2014,1,12,169
664,5,732,1,0,1,0,False,False,False,2015,5,15,6109
868,5,697,1,1,0,697,False,False,False,2014,6,6,6926
671,1,890,1,1,0,890,False,False,False,2014,3,31,10471
39,2,914,1,1,0,914,False,False,False,2013,12,3,9651
527,5,1144,1,1,0,1144,False,False,False,2013,5,3,10233
1083,7,0,0,0,0,0,False,False,False,2013,5,12,185
816,7,0,0,0,0,0,False,False,False,2013,1,6,0
690,3,831,1,0,0,0,False,False,False,2014,2,12,6523
256,6,1176,1,0,0,0,False,False,False,2013,2,9,8716
1003,5,1096,1,1,0,1096,False,False,False,2013,6,7,12414
676,6,1328,1,0,1,0,False,False,False,2015,4,4,8380
1084,5,756,1,1,1,756,False,False,False,2013,8,2,8998
947,3,917,1,0,0,0,False,False,False,2014,7,9,6278
508,5,726,1,0,0,0,False,False,False,2013,10,4,6633
1039,1,912,1,0,1,0,False,False,False,2013,8,5,7290
607,2,375,1,0,0,0,False,False,False,2014,5,27,4179
248,1,1245,1,1,0,1245,False,False,False,2015,6,29,11129
434,2,461,1,0,0,0,False,False,False,2013,1,29,3818
265,5,445,1,0,1,0,False,False,False,2014,8,15,3751
980,5,503,1,0,1,0,False,False,False,2014,8,15,4280
959,3,771,1,1,1,771,False,False,False,2013,7,17,7034
219,2,452,1,1,0,452,False,False,False,2013,6,4,3948
390,2,1317,1,1,0,1317,False,False,False,2014,2,18,11834
540,4,373,1,0,1,0,False,False,False,2014,1,2,3914
399,6,489,1,0,0,0,False,False,False,2014,2,15,4270
93,3,592,1,0,0,0,False,False,False,2015,2,11,5306
664,7,0,0,0,0,0,False,False,False,2013,9,29,26
437,6,816,1,0,0,0,False,False,False,2013,2,16,6322
8,4,823,1,0,0,0,False,False,False,2015,5,28,6793
212,2,403,1,0,0,0,False,False,False,2014,5,13,4204
772,2,481,1,1,1,481,False,False,False,2013,7,30,4845
403,6,468,1,0,0,0,False,False,False,2014,4,5,4398
852,2,673,1,1,0,673,False,False,False,2015,5,19,6435
154,4,717,1,1,1,717,False,False,False,2013,1,10,7590
34,1,969,1,0,1,0,False,False,False,2014,10,27,7259
796,7,0,0,0,0,0,False,False,False,2014,11,2,0
757,1,582,1,1,0,582,False,False,False,2013,1,21,7184
607,1,438,1,0,0,0,False,False,False,2013,10,14,4792
681,3,595,1,1,0,595,False,False,False,2014,12,17,7859
809,4,842,1,1,0,842,False,False,False,2013,4,25,8697
473,7,0,0,0,0,0,False,False,False,2013,5,19,0
199,2,659,1,1,1,659,False,False,False,2013,3,26,7512
713,3,1431,1,1,0,1431,False,False,False,2013,5,29,12349
217,1,786,1,1,0,786,False,False,False,2014,6,16,7205
1112,5,1031,1,1,0,1031,False,False,False,2013,3,8,12555
351,7,0,0,0,0,0,False,False,False,2014,6,29,140
91,4,371,1,0,0,0,False,False,False,2015,6,25,3503
18,6,470,1,0,0,0,False,False,False,2013,2,16,4007
119,5,619,1,0,0,0,False,False,False,2015,3,13,5244
368,2,573,1,0,0,0,False,False,False,2013,6,11,5860
23,2,487,1,1,1,487,False,False,False,2013,7,16,5481
323,5,773,1,1,0,773,False,False,False,2014,6,20,7614
730,5,1211,1,1,0,1211,False,False,False,2013,5,17,10425
106,2,961,1,1,1,961,False,False,False,2014,4,15,9132
767,3,615,1,0,0,0,False,False,False,2014,5,28,5689
382,2,684,1,1,0,684,False,False,False,2014,9,16,8084
553,7,0,0,0,0,0,False,False,False,2014,5,18,0
199,2,495,1,0,0,0,False,False,False,2014,6,24,4881
534,3,477,1,0,0,0,False,False,False,2013,3,13,4454
720,2,679,1,1,1,679,False,False,False,2014,8,5,7459
523,4,0,0,0,0,0,True,False,False,2013,5,9,0
885,7,0,0,0,0,0,False,False,False,2014,9,7,2
857,4,862,1,0,0,0,False,False,False,2015,7,23,6539
966,3,716,1,0,0,0,False,False,False,2013,5,8,5549
834,6,399,1,0,0,0,False,False,False,2015,5,16,3912
764,2,475,1,0,0,0,False,False,False,2015,7,21,4058
624,6,491,1,0,0,0,False,False,False,2014,12,6,4831
810,2,387,1,0,0,0,False,False,False,2015,3,24,4235
147,7,0,0,0,0,0,False,False,False,2015,7,5,52
652,2,0,0,0,1,0,True,False,False,2013,1,1,0
1003,3,651,1,0,1,0,False,False,False,2015,4,8,6140
94,5,591,1,0,0,0,False,False,False,2014,2,28,5432
914,4,1118,1,1,1,1118,False,False,False,2015,7,30,10131
326,6,453,1,0,0,0,False,False,False,2013,6,8,4155
587,6,981,1,0,0,0,False,False,False,2013,11,2,7858
290,7,0,0,0,0,0,False,False,False,2015,1,25,177
269,6,1291,1,0,0,0,False,False,False,2014,4,19,8841
620,6,705,1,0,0,0,False,False,False,2013,7,13,6750
744,3,716,1,0,0,0,False,False,False,2015,4,22,5839
689,1,1011,1,1,1,1011,False,False,False,2013,1,7,10511
1063,3,417,1,0,0,0,False,False,False,2014,9,24,4328
439,4,671,1,0,0,0,False,False,False,2014,9,25,5185
908,7,0,0,0,0,0,False,False,False,2015,2,15,51
606,5,706,1,1,0,706,False,False,False,2013,11,8,7384
841,7,0,0,0,0,0,False,False,False,2013,5,12,0
1003,2,764,1,0,0,0,False,False,False,2015,6,9,7500
824,1,1109,1,1,0,1109,False,False,False,2014,11,10,10804
66,4,0,0,0,0,0,True,False,False,2015,5,14,75
695,3,469,1,0,0,0,False,False,False,2014,2,26,4406
90,2,1358,1,1,0,1358,False,False,False,2014,9,30,10946
1046,6,593,1,0,0,0,False,False,False,2015,5,16,4780
1002,6,737,1,0,0,0,False,False,False,2014,6,21,7233
2,4,594,1,1,0,594,False,False,False,2015,6,18,5114
1026,3,1323,1,1,1,1323,False,False,False,2013,7,31,12185
904,4,0,0,1,1,0,True,False,False,2014,6,19,88
331,7,0,0,0,0,0,False,False,False,2013,3,10,0
286,6,167,1,0,0,0,False,False,False,2013,1,26,2039
854,3,598,1,0,1,0,False,False,False,2015,2,11,4786
291,1,750,1,0,0,0,False,False,False,2015,6,22,5894
402,3,645,1,1,0,645,False,False,False,2014,5,7,6712
69,1,1386,1,1,0,1386,False,False,False,2014,12,1,13687
979,7,0,0,0,0,0,False,False,False,2013,1,20,0
599,3,714,1,0,0,0,False,False,False,2013,1,30,5604
878,2,995,1,1,1,995,False,False,False,2013,8,13,8778
268,5,554,1,0,0,0,False,False,False,2015,7,10,4446
990,6,508,1,0,0,0,False,False,False,2014,4,12,4445
603,5,839,1,0,0,0,False,False,False,2014,3,28,6712
903,1,767,1,0,0,0,False,False,False,2014,5,12,7573
224,1,330,1,0,0,0,False,False,False,2013,7,8,3088
932,4,730,1,1,1,730,False,False,False,2015,2,19,7035
954,4,1080,1,1,0,1080,False,False,False,2014,10,2,10649
1103,2,342,1,1,0,342,False,False,False,2013,6,4,4255
462,3,625,1,1,0,625,False,False,False,2015,1,14,6666
747,7,0,0,0,0,0,False,False,False,2013,9,22,0
142,7,0,0,0,0,0,False,False,False,2014,11,23,0
658,3,588,1,0,0,0,False,False,False,2013,11,27,5383
1112,2,540,1,0,0,0,False,False,False,2015,3,24,4692
318,4,649,1,0,0,0,False,False,False,2013,3,14,5618
146,5,671,1,0,0,0,False,False,False,2014,1,17,5799
798,7,0,0,0,0,0,False,False,False,2014,10,12,0
457,2,470,1,1,0,470,False,False,False,2013,11,5,5824
963,4,1087,1,1,1,1087,False,False,False,2013,10,24,8905
788,4,1842,1,1,0,1842,False,False,False,2015,5,7,18736
832,7,0,0,0,1,0,False,False,False,2013,1,6,18
111,4,545,1,0,0,0,False,False,False,2013,5,23,4579
427,6,743,1,0,0,0,False,False,False,2015,1,31,6289
773,1,924,1,1,0,924,False,False,False,2015,2,16,9739
808,5,576,1,0,1,0,False,False,False,2015,1,2,6204
835,4,510,1,0,1,0,False,False,False,2013,8,8,4525
728,5,495,1,1,0,495,False,False,False,2013,12,6,6031
1059,1,1393,1,1,0,1393,False,False,False,2015,2,2,12769
474,6,381,1,0,0,0,False,False,False,2013,2,23,3572
107,6,1030,1,0,0,0,False,False,False,2014,2,8,8375
298,3,653,1,0,1,0,False,False,False,2013,10,30,5134
591,2,480,1,1,1,480,False,False,False,2014,9,2,5234
456,3,853,1,1,0,853,False,False,False,2014,9,3,7881
388,6,933,1,0,0,0,False,False,False,2013,6,22,7754
92,6,552,1,0,0,0,False,False,False,2014,8,16,4847
896,2,957,1,0,0,0,False,False,False,2014,5,27,7195
514,1,581,1,0,1,0,False,False,False,2013,8,5,4805
562,1,3316,1,0,0,0,True,False,False,2013,5,20,25752
263,5,285,1,0,1,0,False,False,False,2013,2,15,3343
455,3,441,1,1,0,441,False,False,False,2015,1,28,5332
947,4,0,0,0,1,0,True,False,False,2015,1,1,0
500,1,360,1,0,0,0,False,False,False,2013,11,11,3735
1079,5,601,1,0,0,0,False,False,False,2015,1,23,4954
228,5,512,1,0,1,0,False,False,False,2014,4,25,4940
193,7,0,0,0,0,0,False,False,False,2013,11,24,152
458,3,613,1,0,1,0,False,False,False,2013,4,3,5366
350,6,594,1,0,0,0,False,False,False,2014,6,14,5699
699,4,0,0,1,0,0,False,False,False,2015,1,29,55
909,3,838,1,0,0,0,False,False,False,2014,2,12,6371
