store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
493,4,1409522400,769,1,1,0,0,7608
272,1,1393801200,931,1,1,0,0,9668
898,6,1393974000,242,1,0,0,0,2528
375,5,1398376800,650,1,0,0,0,6345
1017,6,1393974000,829,1,0,0,0,6967
80,1,1404424800,491,1,0,0,0,5147
182,5,1360278000,373,1,1,0,1,4253
820,2,1361833200,837,1,0,0,0,6217
821,3,1399068000,978,1,1,0,0,10106
1091,7,1379800800,0,0,0,0,0,-123
886,7,1379800800,0,0,0,0,0,-74
271,7,1382220000,0,0,0,0,0,-216
22,1,1375826400,476,1,0,0,0,4249
388,3,1398981600,1141,1,1,0,0,11300
765,5,1388098800,861,1,0,0,1,8834
49,3,1374616800,449,1,0,0,0,4226
554,6,1417906800,467,1,0,0,0,4700
584,7,1388271600,0,0,0,0,1,-237
122,5,1405029600,785,1,1,0,0,7761
1013,3,1382479200,446,1,1,0,1,4887
393,2,1366668000,602,1,1,0,0,6285
261,5,1367877600,1182,1,1,0,0,11520
1094,2,1390258800,324,1,1,0,0,4135
80,2,1369087200,512,1,0,0,0,5142
266,5,1435269600,549,1,0,0,0,5015
256,5,1377813600,1555,1,1,0,1,12177
593,2,1371506400,1274,1,1,0,0,10137
1051,7,1434837600,0,0,0,0,0,310
265,3,1419375600,446,1,0,0,1,4215
884,2,1438034400,694,1,1,0,0,7610
282,6,1412460000,486,1,0,0,0,4483
849,6,1428098400,1182,1,0,0,1,10486
407,1,1397426400,410,1,1,0,1,5205
788,2,1402956000,1999,1,1,0,0,20405
495,6,1446850800,372,1,0,0,0,4232
992,2,1435615200,790,1,1,0,1,7772
548,5,1376172000,372,1,1,0,0,5065
950,7,1384642800,0,0,0,0,0,4
184,1,1396908000,728,1,1,0,1,8452
799,7,1402783200,0,0,0,0,0,-50
211,7,1430949600,0,0,0,0,0,-200
514,1,1384124400,547,1,0,0,0,4882
905,5,1376604000,1543,1,1,0,1,11296
305,5,1387494000,693,1,1,0,0,7434
293,3,1382479200,742,1,1,0,0,6778
377,3,1413324000,701,1,0,0,1,5800
573,6,1393974000,223,1,0,0,0,2465
382,6,1378159200,475,1,0,0,0,4647
488,2,1369692000,405,1,1,0,0,5040
937,4,1432159200,612,1,1,0,0,6411
764,7,1408226400,0,0,0,0,0,-210
347,4,1363820400,334,1,1,0,0,4298
631,2,1443823200,621,1,0,0,0,6143
588,7,1437861600,0,0,0,0,0,-49
554,3,1414537200,561,1,0,0,0,4804
313,3,1407621600,584,1,1,0,1,6194
565,2,1416265200,716,1,0,0,0,5353
575,2,1436824800,615,1,1,0,0,8697
569,2,1414969200,643,1,0,0,0,4093
108,3,1363734000,706,1,1,0,0,6912
630,3,1386284400,755,1,0,0,0,6671
147,1,1382306400,1056,1,1,0,1,10333
613,4,1360796400,984,1,0,0,0,6241
635,6,1397080800,271,1,0,0,0,2747
572,1,1410732000,688,1,1,0,0,6251
544,4,1441317600,1734,1,0,0,1,12723
796,7,1402092000,0,0,0,0,0,-101
600,5,1443909600,561,1,0,0,1,6104
35,4,1401660000,801,1,1,0,0,8243
324,2,1370642400,721,1,0,0,1,6473
528,3,1381096800,789,1,0,0,0,7337
491,3,1362351600,376,1,0,0,1,3824
683,6,1379714400,627,1,0,0,0,5466
24,6,1407708000,736,1,0,0,0,7779
104,7,1359241200,0,0,0,0,0,-33
401,6,1381183200,229,1,0,0,0,1965
343,6,1408744800,595,1,0,0,0,5595
441,4,1421881200,607,1,0,0,0,5136
1008,2,1413237600,636,1,0,0,1,4730
426,5,1360882800,501,1,0,0,0,3921
7,7,1429999200,0,0,0,0,0,62
883,1,1394492400,734,1,1,0,0,7629
1064,3,1424818800,968,1,0,0,0,7466
697,1,1386457200,1307,1,1,0,1,14446
658,4,1360796400,623,1,0,0,0,5299
692,2,1367445600,992,1,1,0,0,9516
138,1,1430085600,968,1,1,0,0,11235
797,7,1433023200,0,0,0,0,0,-42
809,2,1358809200,906,1,1,0,0,10130
609,6,1359759600,273,1,0,0,0,2659
534,1,1436738400,809,1,1,0,0,9712
375,7,1419721200,0,0,0,0,0,300
908,1,1389481200,501,1,1,0,0,5986
251,4,1403733600,1982,1,0,0,0,15483
104,3,1427925600,1201,1,1,0,1,10177
472,2,1419289200,1099,1,0,0,1,8497
242,3,1421794800,239,1,0,0,0,2358
930,5,1405634400,986,1,1,0,1,7856
366,6,1359154800,248,1,0,0,0,2603
999,4,1397253600,829,1,1,0,0,9253
345,3,1417474800,428,1,0,0,0,4182
848,1,1427666400,876,1,1,0,1,8876
63,4,1389826800,501,1,0,0,0,4874
651,7,1398895200,0,0,0,0,0,-1
652,4,1435183200,606,1,0,0,0,5571
1084,6,1389999600,710,1,0,0,0,6782
939,6,1363388400,632,1,0,0,0,6188
287,7,1364079600,0,0,0,0,0,252
474,2,1362783600,650,1,0,0,0,5191
119,7,1405202400,0,0,0,0,0,88
309,2,1432591200,579,1,0,0,1,6288
425,4,1414623600,476,1,0,0,0,3532
482,4,1368309600,1027,1,1,0,0,8752
731,3,1436911200,966,1,1,0,1,10386
420,4,1429135200,429,1,1,0,0,4656
83,3,1370210400,348,1,1,0,0,4133
151,5,1417129200,862,1,1,0,0,8582
1068,6,1402524000,357,1,0,0,0,4344
692,7,1360105200,0,0,0,0,0,-23
986,5,1412114400,884,1,1,0,0,7370
710,4,1424300400,427,1,1,0,1,4831
351,7,1433023200,0,0,0,0,0,169
688,6,1446850800,174,1,0,0,0,1762
194,5,1377813600,493,1,1,0,1,5302
73,7,1396648800,0,0,0,0,0,-97
617,3,1408485600,639,1,1,0,1,7351
1060,2,1376344800,863,1,1,0,1,8113
262,1,1396216800,3443,1,1,0,0,22144
809,3,1414537200,626,1,0,0,0,6395
428,4,1372284000,518,1,0,0,0,5560
577,3,1369173600,527,1,0,0,0,5473
872,6,1400882400,677,1,0,0,0,6540
125,4,1427324400,1326,1,0,0,0,9702
589,2,1412546400,539,1,0,0,0,4735
373,4,1363215600,258,1,0,0,0,3293
687,1,1403474400,729,1,0,0,0,6391
616,4,1374098400,997,1,1,0,0,8076
979,5,1412892000,639,1,1,0,1,6080
185,7,1426978800,0,0,0,0,0,75
37,5,1407448800,796,1,1,0,1,7370
748,5,1406239200,496,1,0,0,1,4803
992,2,1386716400,695,1,0,0,0,5799
359,5,1374789600,599,1,0,0,1,5673
206,3,1413928800,840,1,1,0,0,7770
514,1,1399240800,775,1,1,0,0,8330
481,4,1405548000,500,1,1,0,0,5479
1044,7,1417388400,0,0,0,0,0,-296
487,4,1366840800,630,1,1,0,0,6310
258,4,1409522400,538,1,1,0,0,5788
1,7,1407276000,0,0,0,0,0,-62
286,3,1417561200,400,1,0,0,0,4131
350,2,1441490400,409,1,0,0,0,5085
147,7,1368914400,0,0,0,0,0,222
1025,6,1419634800,559,1,0,0,0,5152
286,3,1378764000,491,1,1,0,0,5961
451,1,1427065200,423,1,0,0,0,4604
939,6,1443650400,625,1,0,0,0,7024
151,7,1368914400,0,0,0,0,0,-17
226,6,1417647600,555,1,0,0,0,5791
700,1,1422226800,606,1,1,0,0,7194
108,4,1423263600,886,1,1,0,0,8572
204,6,1388617200,420,1,0,0,0,3588
812,7,1372888800,0,0,0,0,0,-11
800,1,1433368800,0,0,0,2,1,-88
112,1,1362524400,871,1,1,0,0,8810
76,7,1367100000,0,0,0,0,0,-114
466,6,1393974000,477,1,0,0,0,4485
57,2,1410818400,957,1,1,0,0,10213
396,5,1376604000,1065,1,1,0,1,9011
804,5,1370988000,432,1,1,0,0,5078
272,7,1390690800,0,0,0,0,0,-218
916,6,1398463200,710,1,0,0,0,6281
1027,2,1387839600,855,1,0,0,1,7561
60,1,1395010800,956,1,1,0,0,11599
439,5,1379628000,750,1,0,0,0,5749
840,2,1421708400,1024,1,0,0,0,8936
387,6,1371247200,995,1,0,0,0,8003
376,2,1436824800,967,1,1,0,0,9736
378,1,1392591600,1204,1,1,0,0,11937
518,2,1367272800,616,1,1,0,0,6865
27,4,1429135200,1188,1,1,0,0,11185
651,1,1413151200,921,1,0,0,1,6436
852,1,1364166000,820,1,1,0,1,8735
545,1,1428876000,1394,1,1,0,0,12831
419,5,1435269600,705,1,0,0,0,5806
336,7,1418166000,0,0,0,0,0,-148
800,5,1426806000,469,1,1,0,0,5182
917,5,1423782000,845,1,0,0,0,6407
344,4,1424300400,1129,1,1,0,0,9410
32,3,1375653600,560,1,0,0,0,5079
536,5,1375394400,1145,1,1,0,0,10632
26,5,1369346400,491,1,0,0,0,4990
474,1,1446678000,734,1,0,0,0,6820
131,1,1363561200,832,1,1,0,0,8735
482,6,1376690400,1023,1,0,0,0,7291
1059,3,1372197600,970,1,0,0,1,7326
768,4,1384988400,1352,1,1,0,0,12629
618,5,1407448800,516,1,1,0,1,6375
981,7,1378418400,0,0,0,0,0,-105
980,1,1369605600,799,1,1,0,0,8302
106,5,1427410800,890,1,0,0,0,7521
680,2,1365199200,732,1,1,0,0,7295
664,5,1383260400,663,1,1,0,0,6546
1015,5,1418943600,619,1,1,0,0,7019
369,1,1381701600,486,1,0,0,1,5263
49,4,1430517600,505,1,1,0,0,5439
953,3,1420585200,640,1,1,0,0,7764
227,4,1421881200,533,1,0,0,0,5318
968,7,1415142000,0,0,0,0,0,-196
1032,2,1384815600,1338,1,1,0,0,10558
905,6,1437775200,550,1,0,0,0,5775
719,7,1388962800,0,0,0,0,0,158
431,3,1435096800,852,1,0,0,0,8110
65,3,1387321200,642,1,1,0,0,7747
407,3,1362610800,302,1,1,0,0,3615
609,4,1405548000,545,1,1,0,1,5706
1079,3,1358895600,740,1,1,0,0,7749
543,3,1398808800,347,1,1,0,0,4549
371,3,1433455200,587,1,1,0,0,7396
187,1,1372024800,738,1,0,0,1,6115
15,3,1416351600,578,1,0,0,0,4976
701,3,1425596400,775,1,1,0,1,8135
772,4,1415487600,493,1,0,0,0,4138
1111,6,1379714400,306,1,0,0,0,3260
831,3,1403042400,1966,1,1,0,0,17409
971,6,1431727200,1177,1,0,0,0,8820
340,3,1432677600,695,1,0,0,0,6464
44,5,1405029600,815,1,1,0,0,7855
367,4,1366236000,419,1,0,0,0,3629
414,2,1403560800,374,1,0,0,0,4257
1088,1,1365976800,421,1,0,0,0,3912
469,7,1429394400,0,0,0,0,0,29
1066,5,1384038000,1101,1,1,0,0,9536
530,4,1409176800,1229,1,0,0,0,9842
596,5,1423782000,678,1,0,0,0,4294
531,4,1381960800,490,1,0,0,0,4674
142,3,1367791200,593,1,1,0,0,6320
396,2,1396389600,1334,1,1,0,1,12244
901,5,1422745200,583,1,0,0,1,5109
354,2,1407103200,586,1,0,0,0,5795
76,3,1396735200,978,1,1,0,0,9660
107,1,1434319200,1054,1,1,0,0,11371
925,1,1397426400,1453,1,1,0,1,13697
595,5,1402005600,1728,1,1,0,0,13993
772,3,1357340400,0,0,1,1,0,-92
777,5,1404338400,389,1,1,0,0,4145
186,6,1397858400,465,1,0,0,0,4747
1001,6,1391814000,351,1,0,0,0,3625
725,2,1379973600,544,1,1,0,0,6417
140,4,1404770400,909,1,1,0,1,8414
697,2,1371506400,921,1,1,0,0,8822
989,3,1359500400,536,1,0,0,0,4349
836,4,1370469600,776,1,1,0,0,7098
267,4,1362870000,0,0,0,1,0,-381
407,3,1434492000,297,1,1,0,0,3846
525,4,1391986800,1112,1,1,0,0,9929
176,7,1405202400,0,0,0,0,0,198
301,7,1419116400,0,0,0,0,0,112
385,2,1425337200,691,1,1,0,0,7930
693,4,1409522400,530,1,1,0,1,5748
713,4,1357599600,1603,1,1,0,1,11963
20,3,1363129200,719,1,0,0,0,6012
316,1,1364166000,1128,1,1,0,1,12697
373,4,1409176800,242,1,0,0,1,3122
741,3,1358895600,759,1,1,0,0,8436
572,6,1411768800,453,1,0,0,0,3707
132,7,1376776800,0,0,0,0,0,-120
26,1,1433368800,0,0,0,2,1,183
596,3,1430258400,710,1,1,0,0,6509
402,3,1359673200,650,1,0,0,1,5482
243,1,1387148400,1751,1,1,0,0,18027
304,6,1426287600,726,1,0,0,0,6422
446,3,1387321200,876,1,1,0,0,9208
234,4,1383519600,1123,1,1,0,0,10643
217,7,1427583600,0,0,0,0,0,-64
158,6,1391814000,559,1,0,0,0,5985
203,1,1428184800,1056,1,1,0,0,10716
534,1,1409954400,0,0,0,1,0,106
709,2,1368223200,1437,1,1,0,0,11890
79,7,1434837600,0,0,0,0,0,-35
683,7,1429394400,0,0,0,0,0,-63
781,3,1358895600,728,1,1,0,0,7183
247,4,1403733600,543,1,0,0,0,5092
755,1,1437948000,1049,1,1,0,1,12609
705,2,1419289200,1436,1,0,0,1,11768
210,3,1417474800,257,1,0,0,0,2198
275,4,1430344800,865,1,1,0,0,7050
552,6,1393974000,514,1,0,0,0,4868
218,3,1380060000,718,1,1,0,0,5827
1108,2,1366063200,566,1,0,0,0,4438
1002,6,1434751200,783,1,0,0,0,8190
822,2,1407362400,558,1,0,0,0,5259
359,4,1403128800,0,0,1,1,0,141
559,4,1363215600,698,1,0,0,0,4712
214,6,1399413600,849,1,0,0,0,9122
397,4,1368655200,697,1,1,0,0,6283
942,4,1385593200,364,1,0,0,0,3685
1077,1,1426460400,689,1,1,0,0,7652
1025,6,1425164400,680,1,0,0,0,5934
695,4,1436997600,623,1,1,0,1,7113
361,6,1411164000,522,1,0,0,0,5080
120,7,1424559600,0,0,0,0,0,16
113,6,1402696800,722,1,0,0,0,6536
735,1,1418598000,1058,1,1,0,0,11682
330,1,1393196400,397,1,0,0,0,3646
828,7,1372543200,0,0,0,0,0,-21
557,1,1398031200,0,0,0,2,1,-107
977,7,1361055600,0,0,0,0,0,-47
977,2,1394060400,626,1,1,0,0,6484
230,6,1437170400,953,1,0,0,0,8395
253,3,1387926000,0,0,0,3,1,329
272,3,1358895600,709,1,1,0,0,6772
642,7,1409608800,0,0,0,0,0,123
965,1,1373407200,1188,1,1,0,0,11510
359,7,1394233200,0,0,0,0,0,58
850,3,1406671200,662,1,1,0,1,6619
1036,2,1413237600,329,1,0,0,1,3063
121,2,1358809200,598,1,1,0,0,6303
688,5,1412114400,453,1,1,0,0,4742
994,4,1441317600,388,1,0,0,1,4191
777,1,1364940000,410,1,1,0,0,4275
972,4,1394665200,341,1,0,0,0,2573
307,6,1433541600,170,1,0,0,0,1708
609,3,1372197600,484,1,0,0,1,4427
411,5,1431640800,807,1,0,0,0,6932
581,4,1387407600,825,1,1,0,0,8822
614,6,1435356000,750,1,0,0,0,5683
594,7,1411250400,0,0,0,0,0,-43
997,5,1398376800,316,1,0,0,1,3285
467,3,1370901600,1696,1,1,0,0,13880
998,4,1391986800,674,1,1,0,0,7228
824,4,1392850800,1006,1,1,0,0,9987
878,7,1402783200,0,0,0,0,0,132
896,4,1424300400,1044,1,1,0,0,8498
210,2,1425250800,362,1,1,0,0,3991
707,6,1423090800,795,1,0,0,0,7039
1092,1,1365976800,1135,1,0,0,0,9236
889,6,1435788000,271,1,0,0,0,2894
248,1,1412287200,953,1,0,0,0,6578
1058,1,1374444000,578,1,0,0,1,5156
955,5,1389135600,562,1,1,0,1,6152
455,6,1434146400,601,1,0,0,0,5726
408,5,1383260400,538,1,1,0,0,5770
181,7,1434232800,0,0,0,0,0,-141
822,3,1396735200,637,1,1,0,0,7273
677,2,1356994800,0,0,0,1,1,-216
1016,7,1433023200,0,0,0,0,0,45
376,1,1411941600,1135,1,1,0,0,11199
510,6,1357426800,493,1,0,0,0,4893
869,3,1374616800,708,1,0,0,1,6426
585,5,1385679600,1071,1,0,0,0,8005
1018,7,1425510000,0,0,0,0,0,75
247,7,1383865200,0,0,0,0,1,82
994,1,1432504800,0,0,0,1,0,-107
809,6,1406325600,595,1,0,0,0,6516
957,1,1433628000,894,1,0,0,0,6939
1090,3,1369778400,1056,1,1,0,0,10450
1103,5,1360882800,299,1,0,0,0,3372
88,7,1420239600,0,0,0,0,0,-413
654,3,1410904800,704,1,1,0,0,7140
986,6,1421449200,614,1,0,0,0,5513
880,2,1369692000,743,1,1,0,1,7674
680,7,1362178800,0,0,0,0,0,35
110,3,1390950000,453,1,0,0,0,4188
240,3,1400018400,434,1,0,0,0,4070
755,6,1391814000,698,1,0,0,0,6723
572,7,1362265200,0,0,0,0,0,-206
894,2,1397512800,1199,1,1,0,1,10077
47,5,1438293600,1021,1,1,0,1,8569
1012,4,1373493600,549,1,1,0,0,6067
1098,1,1389222000,1049,1,1,0,0,11292
1079,4,1387407600,1109,1,1,0,0,11976
345,6,1371247200,358,1,0,0,0,3827
224,7,1429394400,0,0,0,0,0,12
857,1,1393714800,1070,1,1,0,0,10205
355,7,1376258400,0,0,0,0,0,16
549,5,1425423600,0,0,1,2,0,109
306,6,1437775200,335,1,0,0,0,3507
474,6,1358550000,470,1,0,0,0,4393
542,4,1383519600,540,1,1,0,0,5780
300,5,1372370400,867,1,0,0,0,6795
245,2,1368223200,1098,1,1,0,0,9012
117,7,1361055600,0,0,0,0,0,-34
176,1,1364166000,844,1,1,0,1,8952
649,6,1389394800,214,1,0,0,0,2108
44,3,1429653600,563,1,0,0,0,5056
197,7,1371333600,0,0,0,0,0,-70
592,5,1411682400,479,1,0,0,0,4424
826,5,1415919600,837,1,1,0,0,7739
484,3,1357340400,0,0,1,1,0,-128
1109,2,1362783600,368,1,0,0,1,3585
623,3,1401228000,991,1,0,0,0,7066
728,3,1363129200,324,1,0,0,0,3412
389,7,1408226400,0,0,0,0,0,-13
929,6,1414188000,526,1,0,0,0,4969
299,5,1391122800,515,1,0,0,0,4640
726,7,1410645600,0,0,0,0,0,13
151,3,1422399600,652,1,1,0,0,7437
800,2,1415660400,388,1,1,0,0,4279
172,7,1361055600,0,0,0,0,0,-78
875,6,1437170400,394,1,0,0,0,4166
988,7,1410645600,0,0,0,0,0,-85
82,1,1437343200,787,1,0,0,1,7656
1098,5,1408658400,708,1,1,0,1,5966
230,5,1390518000,905,1,1,0,0,8556
213,7,1361660400,0,0,0,0,0,230
693,7,1437256800,0,0,0,0,0,-14
70,4,1397685600,866,1,1,0,1,8324
1039,5,1444168800,963,1,0,0,1,9012
77,6,1385766000,840,1,0,0,0,8177
931,4,1361401200,458,1,1,0,0,4809
547,3,1429653600,376,1,0,0,0,4719
346,6,1386975600,587,1,0,0,0,6669
660,2,1398722400,673,1,1,0,0,7146
223,4,1368309600,907,1,1,0,0,8181
759,1,1393801200,624,1,1,0,0,7894
109,7,1390086000,0,0,0,0,0,-147
535,3,1403042400,1220,1,1,0,0,11849
166,5,1392937200,844,1,1,0,0,6977
178,7,1412719200,0,0,0,0,0,-206
858,3,1365458400,364,1,0,0,1,3459
1044,7,1364684400,0,0,0,0,0,-8
344,3,1432677600,1080,1,0,0,0,8502
445,3,1444082400,1212,1,0,0,0,9640
640,3,1397599200,1047,1,1,0,1,12695
654,7,1379800800,0,0,0,0,0,-144
748,1,1362524400,661,1,1,0,0,7700
679,5,1430863200,1211,1,1,0,0,10277
1017,3,1390345200,1032,1,1,0,0,9396
694,1,1398031200,0,0,0,2,1,-41
1047,4,1409176800,441,1,0,0,0,4410
502,3,1389308400,1627,1,1,0,0,13432
344,7,1409436000,0,0,0,0,0,-29
763,7,1400968800,0,0,0,0,0,-218
38,3,1384210800,440,1,0,0,0,3928
615,5,1400796000,1233,1,1,0,0,8770
504,7,1394233200,0,0,0,0,1,39
940,4,1386802800,703,1,0,0,0,7004
9,6,1402264800,549,1,0,0,0,5805
943,5,1385679600,689,1,0,0,0,6409
254,4,1359586800,208,1,0,0,0,2353
990,7,1384642800,0,0,0,0,0,-104
839,3,1381874400,640,1,0,0,0,4850
1000,1,1404079200,802,1,1,0,0,9790
845,3,1409090400,289,1,0,0,0,2659
113,2,1424732400,497,1,0,0,0,4523
31,4,1403733600,498,1,0,0,0,4329
866,5,1409868000,615,1,1,0,0,6543
175,3,1409781600,576,1,0,0,0,4629
297,3,1399759200,731,1,1,0,0,7335
259,1,1361746800,2003,1,0,0,0,14600
113,1,1361142000,903,1,1,0,0,9398
415,4,1376517600,547,1,1,0,1,6116
337,5,1382047200,372,1,0,0,1,4049
295,1,1364853600,727,1,1,0,0,6832
470,4,1436997600,1639,1,1,0,1,13723
493,6,1426287600,942,1,0,0,0,7563
442,3,1370124000,432,1,1,0,0,4805
224,1,1412978400,556,1,1,0,0,5814
638,1,1429480800,432,1,0,0,0,4519
332,2,1407362400,472,1,0,0,0,3885
1102,1,1383346800,722,1,0,0,1,5123
887,3,1395183600,543,1,1,0,0,6034
795,3,1401228000,536,1,0,0,0,4265
846,5,1387494000,1421,1,1,0,0,13900
435,2,1395097200,442,1,1,0,0,5074
951,7,1364079600,0,0,0,0,0,177
413,1,1382914800,907,1,0,0,1,6842
1111,6,1418425200,321,1,0,0,0,3736
248,4,1365285600,1220,1,1,0,1,9318
475,6,1428098400,1326,1,0,0,0,10011
833,2,1412028000,544,1,1,0,0,5918
48,4,1413410400,390,1,0,0,1,4065
211,7,1376258400,0,0,0,0,0,-179
288,4,1380578400,471,1,1,0,0,5564
361,4,1415746800,591,1,0,0,0,5340
628,7,1357945200,0,0,0,0,0,150
519,3,1416351600,429,1,0,0,0,4307
994,7,1411250400,0,0,0,0,0,-118
650,5,1369346400,558,1,0,0,1,4574
376,3,1419375600,632,1,0,0,1,6088
556,1,1424041200,1001,1,1,0,0,9306
369,3,1367791200,533,1,1,0,0,6635
367,2,1414969200,403,1,0,0,0,3517
260,2,1398117600,1027,1,0,0,1,9444
142,1,1363561200,720,1,1,0,0,7925
897,1,1369000800,0,0,0,1,0,7
531,2,1397167200,654,1,1,0,0,7147
86,7,1430949600,0,0,0,0,0,-576
357,6,1435874400,882,1,0,0,0,7952
614,5,1429826400,944,1,0,0,0,7405
287,1,1435528800,1004,1,1,0,0,11479
943,6,1411164000,580,1,0,0,0,5997
747,5,1404338400,757,1,1,0,0,7668
494,7,1391382000,1311,1,0,0,0,9175
941,2,1368223200,660,1,1,0,0,7142
702,4,1382565600,341,1,1,0,0,3715
193,6,1362697200,691,1,0,0,0,6367
776,2,1368223200,613,1,1,0,0,6337
408,6,1402264800,462,1,0,0,0,5455
701,3,1370901600,630,1,1,0,0,6526
67,1,1399240800,1038,1,1,0,0,10349
345,1,1369605600,643,1,1,0,1,7311
229,5,1373061600,790,1,1,0,0,8160
1,3,1371592800,517,1,1,0,0,4988
671,1,1422918000,779,1,1,0,0,8583
1048,5,1408658400,600,1,1,0,1,6849
647,1,1389567600,600,1,0,0,0,4740
654,2,1398722400,882,1,1,0,0,8912
829,2,1369087200,725,1,0,0,0,5763
323,5,1414101600,601,1,1,0,1,6126
238,3,1360710000,1033,1,0,0,0,6440
216,1,1398031200,0,0,0,2,1,247
190,5,1387494000,912,1,1,0,0,9081
836,5,1374184800,710,1,1,0,1,6839
111,4,1410300000,612,1,1,0,0,5943
935,3,1363129200,555,1,0,0,0,4783
994,6,1433541600,277,1,0,0,0,2780
334,5,1394406000,0,0,1,1,0,-286
895,1,1394492400,1196,1,1,0,0,10902
1022,7,1436133600,0,0,0,0,0,49
823,3,1383087600,542,1,0,0,0,5201
1080,1,1387753200,1349,1,0,0,1,15074
91,3,1375221600,796,1,1,0,1,8327
971,7,1414274400,0,0,0,0,0,-320
968,3,1403647200,797,1,0,0,0,6159
687,7,1405116000,0,0,0,0,0,78
914,6,1426892400,797,1,0,0,0,7353
765,3,1360450800,673,1,0,0,0,6165
209,2,1381788000,499,1,0,0,1,4278
891,3,1362610800,973,1,1,0,0,8591
579,7,1382824800,0,0,0,0,0,-237
667,7,1427839200,0,0,0,0,0,-186
264,6,1423868400,818,1,0,0,0,6780
118,1,1422918000,883,1,1,0,0,9481
328,4,1386543600,539,1,1,0,0,6442
590,4,1412373600,368,1,0,0,0,3575
967,5,1401400800,1233,1,0,0,0,8371
329,5,1386889200,658,1,0,0,0,5833
203,4,1396994400,903,1,1,0,0,8470
737,3,1407621600,923,1,1,0,1,9263
1024,3,1358895600,791,1,1,0,0,8324
1075,4,1430604000,1043,1,1,0,0,8771
628,2,1413237600,734,1,0,0,0,6337
689,6,1379714400,556,1,0,0,0,5171
568,7,1405807200,0,0,0,0,0,-164
118,5,1418338800,608,1,0,0,0,5634
327,7,1397944800,0,0,0,0,0,-73
777,5,1394751600,307,1,0,0,0,2958
674,4,1373493600,844,1,1,0,0,8403
721,2,1392159600,789,1,1,0,0,8520
665,6,1408744800,822,1,0,0,1,6437
182,3,1358290800,223,1,0,0,0,2179
80,6,1382133600,592,1,0,0,0,6024
37,3,1367791200,641,1,1,0,0,6458
1051,4,1402437600,1005,1,1,0,0,9151
436,5,1391122800,696,1,0,0,0,5732
493,7,1399672800,0,0,0,0,0,121
781,2,1419289200,918,1,0,0,1,7742
412,4,1365285600,536,1,1,0,0,6032
212,2,1370642400,603,1,0,0,0,6604
864,2,1411423200,572,1,0,0,0,5231
997,2,1383001200,324,1,0,0,0,3319
816,5,1438293600,861,1,1,0,1,8058
612,3,1359673200,314,1,0,0,1,3605
43,6,1364598000,761,1,0,0,0,6087
726,1,1422226800,1410,1,1,0,0,15255
727,6,1385161200,300,1,0,0,0,3269
588,1,1414364400,595,1,0,0,0,4951
601,5,1367877600,438,1,1,0,0,5462
774,6,1434146400,558,1,0,0,0,5208
249,7,1392073200,0,0,0,0,0,49
444,4,1421881200,886,1,0,0,0,6940
724,2,1429567200,614,1,0,0,0,6353
76,5,1441058400,1032,1,1,0,0,11339
856,7,1418511600,0,0,0,0,0,88
493,1,1377468000,949,1,1,0,1,9372
805,2,1397512800,691,1,1,0,1,8521
795,7,1410386400,0,0,0,0,0,-120
387,6,1370296800,1028,1,0,0,0,8274
69,4,1369260000,1080,1,0,0,0,7414
453,5,1422572400,788,1,1,0,0,7477
456,1,1358722800,869,1,1,0,0,8745
1007,5,1384038000,855,1,1,0,1,6945
235,7,1397944800,0,0,0,0,1,-9
628,4,1431554400,0,0,0,1,0,78
1040,5,1449356400,725,1,0,0,0,6517
663,2,1404165600,850,1,1,0,0,8733
144,2,1375308000,715,1,1,0,0,7960
786,6,1410559200,181,1,0,0,0,1326
1100,2,1427151600,617,1,0,0,0,4441
103,6,1426287600,399,1,0,0,0,3969
857,3,1399759200,931,1,1,0,0,9368
222,1,1389481200,747,1,1,0,0,7807
47,3,1370124000,1091,1,1,0,0,8447
447,3,1365458400,537,1,0,0,0,4455
924,2,1376344800,504,1,1,0,1,5294
943,2,1369692000,551,1,1,0,0,6474
936,5,1395961200,834,1,0,0,0,6289
448,5,1357081200,716,1,0,0,0,5582
526,2,1430776800,1755,1,1,0,0,15748
894,6,1398463200,771,1,0,0,0,7006
177,5,1449356400,336,1,0,0,0,3455
472,5,1386889200,704,1,0,0,0,6081
147,2,1376085600,946,1,1,0,0,9147
460,4,1449010800,314,1,0,0,1,3790
232,2,1388444400,164,1,0,0,1,1623
654,4,1366840800,721,1,1,0,0,7255
112,7,1402092000,0,0,0,0,0,-102
83,4,1364425200,508,1,1,0,1,5909
690,5,1382047200,874,1,0,0,0,7015
326,5,1437084000,518,1,1,0,0,5486
281,5,1363906800,594,1,1,0,0,6460
531,4,1362870000,0,0,0,1,1,-158
814,3,1428012000,670,1,1,0,0,6604
924,3,1367791200,490,1,1,0,0,5540
680,3,1400623200,644,1,1,0,0,6854
876,4,1420066800,0,0,0,1,1,146
675,4,1418857200,728,1,1,0,0,7984
1081,1,1437948000,1127,1,1,0,1,11015
849,5,1416524400,851,1,0,0,0,6677
923,4,1384383600,544,1,0,0,0,4910
224,6,1385852400,405,1,0,0,0,3886
565,1,1418598000,1193,1,1,0,0,11418
729,5,1394406000,0,0,1,1,0,14
149,5,1369346400,461,1,0,0,1,4694
768,1,1420498800,1864,1,1,0,0,19458
978,2,1377554400,980,1,1,0,0,8371
33,6,1432936800,919,1,0,0,0,8537
